,product_name,category,rating,ratings_total,price,link
181,Toilet Bowl Cleaner - 24 fl oz,Household Essentials,4.2,265.0,1.99,https://www.target.com/p/toilet-bowl-cleaner-24-fl-oz-up-38-up-8482/-/A-78049898
183,Disposable Clear Cups - 18oz -,Household Essentials,4.8,673.0,3.29,https://www.target.com/p/disposable-clear-cups-18oz-28ct-up-38-up-8482/-/A-17327745
184,Sprouts Paper Plate - 58ct,Household Essentials,4.7,822.0,3.59,https://www.target.com/p/sprouts-paper-plate-7-34-58ct-up-38-up-8482/-/A-75666850
185,Clear Disposable Cup - 9 fl oz - 80ct -,Household Essentials,4.7,877.0,3.79,https://www.target.com/p/clear-disposable-cup-9-fl-oz-80ct-smartly-8482/-/A-75557224
187,Bar Keepers Friend Multipurpose Household Polish - 21oz,Household Essentials,4.7,659.0,2.19,https://www.target.com/p/bar-keepers-friend-multipurpose-household-cleanser-38-polish-21oz/-/A-13304297
188,Clorox Toilet Bowl Cleaner with Bleach - Rain Clean - 24oz/2pk,Household Essentials,4.7,1303.0,5.29,https://www.target.com/p/clorox-toilet-bowl-cleaner-with-bleach-rain-clean-24oz-2pk/-/A-13025566
191,OxiClean MaxForce Laundry Stain Remover Spray - 12 fl oz,Household Essentials,4.6,1897.0,4.29,https://www.target.com/p/oxiclean-maxforce-laundry-stain-remover-spray-12-fl-oz/-/A-12856530
192,Paper Bowl - White - 42ct/12oz,Household Essentials,4.7,766.0,3.29,https://www.target.com/p/paper-bowl-white-42ct-12oz-up-38-up-8482/-/A-78467053
193,Clorox Plus Tilex Mold and Mildew Remover Spray Bottle - 32oz,Household Essentials,4.7,1162.0,4.89,https://www.target.com/p/clorox-plus-tilex-mold-and-mildew-remover-spray-bottle-32oz/-/A-12992471
197,Scrub Daddy Sponge - 4pk,Household Essentials,4.8,1122.0,4.79,https://www.target.com/p/scrub-daddy-sponge-4pk/-/A-51163486
198,Febreze Odor Elminating Air Freshener Plug In - Oil Warmer Device,Household Essentials,4.7,815.0,3.29,https://www.target.com/p/febreze-odor-elminating-air-freshener-plug-in-oil-warmer-device/-/A-53216912
199,Scrubbing Bubbles Bathroom Grime Fighter Disinfectant Citrus Scent Aerosol - 20oz,Household Essentials,4.6,1828.0,3.99,https://www.target.com/p/scrubbing-bubbles-bathroom-grime-fighter-disinfectant-citrus-scent-aerosol-20oz/-/A-12972704
200,Arm ; Hammer Baking Soda Fridge-n-Freezer Odor Absorber - 14oz,Household Essentials,4.8,1020.0,1.19,https://www.target.com/p/arm-38-hammer-baking-soda-fridge-n-freezer-odor-absorber-14oz/-/A-12856565
202,Clorox Bathroom Foamer with Bleach Spray Bottle Original - 30 fl oz,Household Essentials,4.4,994.0,4.69,https://www.target.com/p/clorox-bathroom-foamer-with-bleach-spray-bottle-original-30-fl-oz/-/A-75666304
203,Heavy Duty Aluminum Foil - 55 sq ft,Household Essentials,4.7,867.0,4.69,https://www.target.com/p/heavy-duty-aluminum-foil-55-sq-ft-up-38-up-8482/-/A-49093115
204,Scrubbing Bubbles Bathroom Grime Fighter Bathroom Cleaner Citrus Scent Spray - 32oz,Household Essentials,4.5,1893.0,3.99,https://www.target.com/p/scrubbing-bubbles-bathroom-grime-fighter-bathroom-cleaner-citrus-scent-spray-32oz/-/A-14695558
206,Kleenex Cooling Lotion Facial Tissue - 45ct,Household Essentials,4.7,6199.0,1.69,https://www.target.com/p/kleenex-cooling-lotion-facial-tissue-45ct/-/A-13764297
207,Lysol To Go Disinfectant Spray - 1.5oz,Household Essentials,4.8,375.0,2.49,https://www.target.com/p/lysol-to-go-disinfectant-spray-1-5oz/-/A-84692887
208,Clorox ToiletWand Disinfecting Refills Disposable Wand Heads - 20ct,Household Essentials,4.1,4921.0,10.59,https://www.target.com/p/clorox-toiletwand-disinfecting-refills-disposable-wand-heads-20ct/-/A-13025049
210,Mrs. Clean Day Holiday Hand Soap - Peppermint - 12.5 fl oz,Household Essentials,4.5,71.0,4.99,https://www.target.com/p/mrs-meyer-39-s-clean-day-holiday-hand-soap-peppermint-12-5-fl-oz/-/A-86823841
211,Scrubbing Bubbles Bubbly Bleach Gel Toilet Bowl Cleaner Rainshower Scent - 24oz,Household Essentials,4.5,620.0,1.99,https://www.target.com/p/scrubbing-bubbles-bubbly-bleach-gel-toilet-bowl-cleaner-rainshower-scent-24oz/-/A-53161909
212,"Swiffer Sweeper 2-in-1 Dry + Wet Floor Mopping and Sweeping Kit 1 Sweeper, 7 Dry Cloths, 3 Wet Cloths",Household Essentials,4.3,2688.0,14.49,https://www.target.com/p/swiffer-sweeper-2-in-1-dry-wet-floor-mopping-and-sweeping-kit-1-sweeper-7-dry-cloths-3-wet-cloths/-/A-17316119
213,Mule Team Borax All Natural Detergent Multi-Purpose Household Cleaner - 65oz,Household Essentials,4.9,1383.0,5.99,https://www.target.com/p/mule-team-borax-all-natural-detergent-booster-38-multi-purpose-household-cleaner-65oz/-/A-13315486
214,All-Purpose Cleaner with Bleach - 32oz,Household Essentials,4.4,1021.0,2.29,https://www.target.com/p/all-purpose-cleaner-with-bleach-32oz-up-38-up-8482/-/A-14694531
216,Non-Scratch Scrub Sponges - 3ct,Household Essentials,4.5,824.0,2.89,https://www.target.com/p/non-scratch-scrub-sponges-3ct-up-38-up-8482/-/A-76078874
218,Disinfecting Wipes Lemon Scent 35 ct,Household Essentials,4.7,1158.0,1.89,https://www.target.com/p/disinfecting-wipes-lemon-scent-35-ct-up-38-up-8482/-/A-14694518
221,Hefty Ultra Strong Tall Kitchen Drawstring Trash Bags - Clean Burst Scent - 13 Gallon - 50ct,Household Essentials,4.6,637.0,10.99,https://www.target.com/p/hefty-ultra-strong-tall-kitchen-drawstring-trash-bags-clean-burst-scent-13-gallon-50ct/-/A-14779626
222,Scrub Daddy Dye Free Scrub Mommy Sponge - 1.5oz,Household Essentials,4.8,761.0,3.99,https://www.target.com/p/scrub-daddy-dye-free-scrub-mommy-sponge-1-5oz/-/A-81528381
223,Clorox Disinfecting Bathroom Cleaner Spray Bottle - 30oz,Household Essentials,4.8,897.0,3.99,https://www.target.com/p/clorox-disinfecting-bathroom-cleaner-spray-bottle-30oz/-/A-13028043
224,Clorox Disinfecting Bleach - Regular - 81oz,Household Essentials,4.8,851.0,5.89,https://www.target.com/p/clorox-disinfecting-bleach-regular-81oz/-/A-77787198
225,Mrs. Clean Day Holiday Hand Soap - Iowa Pine - 12.5 fl oz,Household Essentials,4.7,117.0,4.99,https://www.target.com/p/mrs-meyer-39-s-clean-day-holiday-hand-soap-iowa-pine-12-5-fl-oz/-/A-86823854
226,Sprouts Border Paper Bowl - 42ct,Household Essentials,4.7,592.0,3.59,https://www.target.com/p/sprouts-border-paper-bowl-42ct-up-38-up-8482/-/A-75666865
229,Paper Plate 8. - 55ct,Household Essentials,4.7,303.0,3.59,https://www.target.com/p/paper-plate-8-5-34-55ct-up-38-up-8482/-/A-84636809
230,Gain Original Dryer Sheets - 105ct,Household Essentials,4.8,1307.0,4.49,https://www.target.com/p/gain-original-dryer-sheets-105ct/-/A-51847739
231,Dawn Platinum Ez-Squeeze Dishwashing Liquid Dish Soap - 18 fl oz,Household Essentials,4.8,587.0,3.99,https://www.target.com/p/dawn-platinum-ez-squeeze-dishwashing-liquid-dish-soap-18-fl-oz/-/A-84230939
233,Glad N Seal + Plastic Food Wrap - 100 sq ft,Household Essentials,4.6,2745.0,4.99,https://www.target.com/p/glad-press-39-n-seal-plastic-food-wrap-100-sq-ft/-/A-14771700
235,Bounce Gentle Unscented Fabric Softener Dryer Sheets for Sensitive Skin - 250ct,Household Essentials,4.6,1137.0,10.99,https://www.target.com/p/bounce-free-38-gentle-unscented-fabric-softener-dryer-sheets-for-sensitive-skin-250ct/-/A-76152964
236,Lint Roller 120 Sheets,Household Essentials,4.6,1079.0,4.69,https://www.target.com/p/lint-roller-120-sheets-up-38-up-8482/-/A-51188759
237,Dapple Dish Soap - Fragrance Free - 16.9 fl oz,Household Essentials,4.8,1718.0,4.99,https://www.target.com/p/dapple-bottle-38-dish-soap-fragrance-free-16-9-fl-oz/-/A-16889627
238,Scotch-Brite Stainless Steel Scrubbing Pads 3-pk.,Household Essentials,4.7,752.0,2.69,https://www.target.com/p/scotch-brite-stainless-steel-scrubbing-pads-3-pk/-/A-13356889
239,Holiday Dino Cozy Crew Socks with Gift Card Holder - Pink 4-10,Women,4.9,25.0,3.0,https://www.target.com/p/women-39-s-holiday-dino-cozy-crew-socks-with-gift-card-holder-wondershop-8482-pink-4-10/-/A-86266622
240,Fair Isle Santa Sloth Cozy Crew Socks with Gift Card Holder - Gray 4-10,Women,5.0,13.0,3.0,https://www.target.com/p/women-39-s-fair-isle-santa-sloth-cozy-crew-socks-with-gift-card-holder-wondershop-8482-gray-4-10/-/A-86266615
241,Penguins Cozy Crew Socks with Gift Card Holder - White 4-10,Women,4.3,9.0,3.0,https://www.target.com/p/women-39-s-penguins-cozy-crew-socks-with-gift-card-holder-wondershop-8482-white-4-10/-/A-86266624
242,Winter Llama Cozy Crew Socks with Gift Card Holder - Mint Green 4-10,Women,4.5,15.0,3.0,https://www.target.com/p/women-39-s-winter-llama-cozy-crew-socks-with-gift-card-holder-wondershop-8482-mint-green-4-10/-/A-86266619
243,Holiday Flamingos Low Cut Socks - Teal Blue 4-10,Women,4.8,24.0,1.5,https://www.target.com/p/women-39-s-holiday-flamingos-low-cut-socks-xhilaration-8482-teal-blue-4-10/-/A-86214800
244,Santa Cozy Crew Socks with Gift Card Holder - Red/White 4-10,Women,5.0,11.0,3.0,https://www.target.com/p/women-39-s-santa-cozy-crew-socks-with-gift-card-holder-wondershop-8482-red-white-4-10/-/A-86266610
245,Igloo Penguin Cozy Crew Socks with Gift Card Holder - Dark Teal Blue 4-10,Women,4.7,11.0,3.0,https://www.target.com/p/women-39-s-igloo-penguin-cozy-crew-socks-with-gift-card-holder-wondershop-8482-dark-teal-blue-4-10/-/A-86266617
246,Holiday Hedgehogs Cozy Crew Socks with Gift Card Holder - Black 4-10,Women,4.9,12.0,3.0,https://www.target.com/p/women-39-s-holiday-hedgehogs-cozy-crew-socks-with-gift-card-holder-wondershop-8482-black-4-10/-/A-86266621
247,Gingerbread Cookies Cozy Holiday Crew Socks - Red 4-10,Women,4.8,12.0,5.0,https://www.target.com/p/women-39-s-gingerbread-cookies-cozy-holiday-crew-socks-wondershop-8482-red-4-10/-/A-86086804
249,Spacedye Super Soft Crew Boot Socks - Universal Ivory/Oatmeal/Heather Gray 4-10,Women,4.5,32.0,4.0,https://www.target.com/p/women-39-s-spacedye-super-soft-crew-boot-socks-universal-thread-8482-ivory-oatmeal-heather-gray-4-10/-/A-85992417
250,Reindeer Cozy Holiday Crew Socks - Gray 4-10,Women,4.6,14.0,5.0,https://www.target.com/p/women-39-s-reindeer-cozy-holiday-crew-socks-wondershop-8482-gray-4-10/-/A-86086797
251,Holiday Cow Low Cut Socks - Navy Blue 4-10,Women,4.8,31.0,1.5,https://www.target.com/p/women-39-s-holiday-cow-low-cut-socks-xhilaration-8482-navy-blue-4-10/-/A-86214809
254,Skiing Cat Cozy Crew Socks with Gift Card Holder - Cream 4-10,Women,5.0,8.0,3.0,https://www.target.com/p/women-39-s-skiing-cat-cozy-crew-socks-with-gift-card-holder-wondershop-8482-cream-4-10/-/A-86266613
255,Women's Coffee Socks - Oatmeal One Size,Women,4.8,262.0,1.5,https://www.target.com/p/women-s-coffee-socks-xhilaration-8482-oatmeal-one-size/-/A-53732363
257,Coffee Cat Low Cut Socks - Blue 4-10,Women,4.8,373.0,1.5,https://www.target.com/p/women-39-s-coffee-cat-low-cut-socks-xhilaration-8482-blue-4-10/-/A-79483597
258,Santa Cozy Crew Socks with Gift Card Holder - Red 4-10,Women,4.9,16.0,3.0,https://www.target.com/p/women-39-s-santa-cozy-crew-socks-with-gift-card-holder-wondershop-8482-red-4-10/-/A-86266614
259,Sledding Pig Cozy Crew Socks with Gift Card Holder - Navy Blue 4-10,Women,4.9,9.0,3.0,https://www.target.com/p/women-39-s-sledding-pig-cozy-crew-socks-with-gift-card-holder-wondershop-8482-navy-blue-4-10/-/A-86266620
262,Rainbow Stripe Knee High Socks - 4-10,Women,4.6,206.0,2.5,https://www.target.com/p/women-39-s-rainbow-stripe-knee-high-socks-xhilaration-8482-4-10/-/A-78039778
263,Rainbow Stripe Knee High Socks - 4-10,Women,4.6,206.0,2.5,https://www.target.com/p/women-39-s-rainbow-stripe-knee-high-socks-xhilaration-8482-4-10/-/A-78039778
264,Fuzzy Cats and Yarn Low Cut Socks - Oatmeal 4-10,Women,4.9,324.0,1.5,https://www.target.com/p/women-39-s-fuzzy-cats-and-yarn-low-cut-socks-xhilaration-8482-oatmeal-4-10/-/A-79483590
265,Shopping Penguins Low Cut Socks - Charcoal Gray 4-10,Women,4.8,17.0,1.5,https://www.target.com/p/women-39-s-shopping-penguins-low-cut-socks-xhilaration-8482-charcoal-gray-4-10/-/A-86214806
267,Cow Low Cut Socks - Heather Gray 4-10,Women,4.8,360.0,1.5,https://www.target.com/p/women-39-s-cow-low-cut-socks-xhilaration-8482-heather-gray-4-10/-/A-78049291
268,Buffalo Plaid Tree Cozy Holiday Crew Socks - White 4-10,Women,4.5,11.0,5.0,https://www.target.com/p/women-39-s-buffalo-plaid-tree-cozy-holiday-crew-socks-wondershop-8482-white-4-10/-/A-86086802
270,Rosie the Llama Low Cut Socks - Charcoal Heather 4-10,Women,4.8,188.0,1.5,https://www.target.com/p/women-39-s-rosie-the-llama-low-cut-socks-xhilaration-8482-charcoal-heather-4-10/-/A-82227519
273,Fern 3pk Crew Socks - A New Black 4-10,Women,4.7,232.0,6.0,https://www.target.com/p/women-39-s-fern-3pk-crew-socks-a-new-day-8482-black-4-10/-/A-53552295
276,Camping Hedgehogs Low Cut Socks - Light Blue 4-10,Women,4.8,240.0,1.5,https://www.target.com/p/women-39-s-camping-hedgehogs-low-cut-socks-xhilaration-8482-light-blue-4-10/-/A-82227531
277,; Striped Holiday Knee High Socks with Faux Fur Cuff - Red/White 4-10,Women,4.5,28.0,5.0,https://www.target.com/p/women-39-s-39-naughty-39-or-39-nice-39-striped-holiday-knee-high-socks-with-faux-fur-cuff-wondershop-8482-red-white-4-10/-/A-82797321
278,Sparkly Workout Hamsters Low Cut Socks - Aqua 4-10,Women,4.9,51.0,1.5,https://www.target.com/p/women-39-s-sparkly-workout-hamsters-low-cut-socks-xhilaration-8482-aqua-4-10/-/A-85211600
279,Santa Cozy Holiday Liner Socks with Grippers - Navy 4-10,Women,4.6,26.0,5.0,https://www.target.com/p/women-39-s-santa-cozy-holiday-liner-socks-with-grippers-wondershop-8482-navy-4-10/-/A-82797303
280,Fuzzy Elf Striped Holiday Knee High Socks - Green 4-10,Women,4.5,36.0,5.0,https://www.target.com/p/women-39-s-fuzzy-elf-striped-holiday-knee-high-socks-wondershop-8482-green-4-10/-/A-82797315
282,Vacation Reindeer Low Cut Socks - Mint Green 4-10,Women,5.0,9.0,1.5,https://www.target.com/p/women-39-s-vacation-reindeer-low-cut-socks-xhilaration-8482-mint-green-4-10/-/A-86214802
283,;Easy Bee Low Cut Socks - Oatmeal Heather 4-10,Women,4.8,276.0,1.5,https://www.target.com/p/women-39-s-39-easy-beezy-39-bee-low-cut-socks-xhilaration-8482-oatmeal-heather-4-10/-/A-80785861
285,Multipattern 6pk Crew Socks - A New Black 4-10,Women,4.3,114.0,9.0,https://www.target.com/p/women-39-s-multipattern-6pk-crew-socks-a-new-day-8482-black-4-10/-/A-52405477
288,Multipattern 6pk Crew Socks - A New Black 4-10,Women,4.3,114.0,9.0,https://www.target.com/p/women-39-s-multipattern-6pk-crew-socks-a-new-day-8482-black-4-10/-/A-52405477
292,Dr. The Grinch Surprise Crackers 6pk Low Cut Socks - Assorted Colors 4-10,Women,4.3,19.0,13.0,https://www.target.com/p/women-39-s-dr-seuss-39-the-grinch-surprise-crackers-6pk-low-cut-socks-assorted-colors-4-10/-/A-85745317
295,Striped Elf Cozy Holiday Crew Socks - Red/Green/White 4-10,Women,4.9,19.0,5.0,https://www.target.com/p/women-39-s-striped-elf-cozy-holiday-crew-socks-wondershop-8482-red-green-white-4-10/-/A-82797298
296,Women's Guinea Pig Low Cut Socks - Pink One Size,Women,4.8,264.0,1.5,https://www.target.com/p/women-s-guinea-pig-low-cut-socks-xhilaration-8482-pink-one-size/-/A-54006448
300,Nightmare Before Christmas 15 Days of Socks Advent Calendar - Assorted Colors 4-10,Women,4.6,13.0,16.0,https://www.target.com/p/women-39-s-nightmare-before-christmas-15-days-of-socks-advent-calendar-assorted-colors-4-10/-/A-85428390
301,Santa Holiday Crew Socks - Navy 4-10,Women,4.7,14.0,5.0,https://www.target.com/p/women-39-s-santa-holiday-crew-socks-wondershop-8482-navy-4-10/-/A-82797314
303,; Dog Low Cut Socks - Blue 4-10,Women,4.7,33.0,1.5,https://www.target.com/p/women-39-s-39-incorgnito-39-dog-low-cut-socks-xhilaration-8482-blue-4-10/-/A-85211598
305,Santa Cozy Holiday Crew Socks - Green 4-10,Women,4.3,8.0,5.0,https://www.target.com/p/women-39-s-santa-cozy-holiday-crew-socks-wondershop-8482-green-4-10/-/A-86086792
310,Frida Mom Disposable Postpartum Underwear Boy Shorts Briefs - Regular 8ct,Women,4.6,482.0,15.99,https://www.target.com/p/frida-mom-disposable-postpartum-underwear-boy-shorts-briefs-regular-8ct/-/A-76199076
314,Floral 3pk Crew Socks - A New Ivory/Heather Brown 4-10,Women,4.6,130.0,5.99,https://www.target.com/p/women-39-s-floral-3pk-crew-socks-a-new-day-8482-ivory-heather-brown-4-10/-/A-79713276
315,Striped Knee High Socks - White/Black/Pink 4-10,Women,4.5,115.0,2.5,https://www.target.com/p/women-39-s-striped-knee-high-socks-xhilaration-8482-white-black-pink-4-10/-/A-82246947
321,Skiing Dinos Holiday Crew Socks - Black 4-10,Women,4.8,6.0,5.0,https://www.target.com/p/women-39-s-skiing-dinos-holiday-crew-socks-wondershop-8482-black-4-10/-/A-86086796
324,Multipattern 6pk Crew Socks - A New White 4-10,Women,4.1,45.0,9.0,https://www.target.com/p/women-39-s-multipattern-6pk-crew-socks-a-new-day-8482-white-4-10/-/A-52380828
325,Sparkly Catfish Bowl Low Cut Socks - Heather Gray 4-10,Women,4.8,223.0,1.5,https://www.target.com/p/women-39-s-sparkly-catfish-bowl-low-cut-socks-xhilaration-8482-heather-gray-4-10/-/A-82227525
330,Snowman Santa Cozy Holiday Crew Socks - Navy 4-10,Women,4.3,3.0,5.0,https://www.target.com/p/women-39-s-snowman-santa-cozy-holiday-crew-socks-wondershop-8482-navy-4-10/-/A-86086795
332,Santa Holiday Crew Socks - Oatmeal Heather 4-10,Women,5.0,8.0,5.0,https://www.target.com/p/women-39-s-santa-holiday-crew-socks-wondershop-8482-oatmeal-heather-4-10/-/A-86086803
333,Daisy 6pk Low Cut Socks - Black 4-10,Women,4.4,314.0,6.0,https://www.target.com/p/women-39-s-daisy-6pk-low-cut-socks-xhilaration-8482-black-4-10/-/A-50344076
334,Hanukkah Penguin Cozy Crew Socks - Light Blue 4-10,Women,5.0,1.0,5.0,https://www.target.com/p/women-39-s-hanukkah-penguin-cozy-crew-socks-wondershop-8482-light-blue-4-10/-/A-86086798
335,Hanukkah Penguin Cozy Crew Socks - Light Blue 4-10,Women,5.0,1.0,5.0,https://www.target.com/p/women-39-s-hanukkah-penguin-cozy-crew-socks-wondershop-8482-light-blue-4-10/-/A-86086798
338,Harry Potter Story Book 15 Days of Socks Advent Calendar - Assorted Colors 4-10,Women,4.9,14.0,16.0,https://www.target.com/p/women-39-s-harry-potter-story-book-15-days-of-socks-advent-calendar-assorted-colors-4-10/-/A-85428413
339,Cat Faces Ankle Socks - Peach 4-10,Women,4.6,243.0,2.5,https://www.target.com/p/women-39-s-cat-faces-ankle-socks-xhilaration-8482-peach-4-10/-/A-53399840
341,Holiday Cats 15 Days of Socks Advent Calendar - Assorted Colors 4-10,Women,4.6,10.0,16.0,https://www.target.com/p/women-39-s-holiday-cats-15-days-of-socks-advent-calendar-assorted-colors-4-10/-/A-85428408
342,;Meowning Ankle Socks - Charcoal Gray 4-10,Women,5.0,7.0,2.5,https://www.target.com/p/women-39-s-34-meowning-coffee-34-ankle-socks-xhilaration-8482-charcoal-gray-4-10/-/A-86214801
343,2pk Hedgehog Cozy Crew Socks - Ivory/Gray 4-10,Women,4.9,8.0,7.0,https://www.target.com/p/women-39-s-2pk-hedgehog-cozy-crew-socks-ivory-gray-4-10/-/A-85987416
344,Cat Holiday Crew Socks - Red 4-10,Women,4.9,7.0,5.0,https://www.target.com/p/women-39-s-cat-holiday-crew-socks-wondershop-8482-red-4-10/-/A-86118995
345,Chunky Turn Cuff 3pk Crew Socks - Universal Black/White 4-10,Women,4.6,58.0,7.0,https://www.target.com/p/women-39-s-chunky-turn-cuff-3pk-crew-socks-universal-thread-8482-black-white-4-10/-/A-82612093
346,Harry Potter Crest 15 Days of Socks Advent Calendar - Assorted Colors 4-10,Women,4.4,8.0,16.0,https://www.target.com/p/women-39-s-harry-potter-crest-15-days-of-socks-advent-calendar-assorted-colors-4-10/-/A-85428412
351,6pk Mary Jane Fold Over Cuff Crew Socks - A New Black 4-10,Women,4.2,51.0,9.0,https://www.target.com/p/women-39-s-6pk-mary-jane-fold-over-cuff-crew-socks-a-new-day-8482-black-4-10/-/A-52383448
354,3pk Floral Crew Socks - A New Denim/Oatmeal 4-10,Women,4.8,20.0,6.0,https://www.target.com/p/women-39-s-3pk-floral-crew-socks-a-new-day-8482-denim-oatmeal-4-10/-/A-85992449
356,Rainbow with Fuzzy Clouds Low Cut Socks - Oatmeal Heather 4-10,Women,4.7,245.0,1.5,https://www.target.com/p/women-39-s-rainbow-with-fuzzy-clouds-low-cut-socks-xhilaration-8482-oatmeal-heather-4-10/-/A-78049538
357,Sloth Stockings Holiday Crew Socks - White 4-10,Women,4.4,5.0,5.0,https://www.target.com/p/women-39-s-sloth-stockings-holiday-crew-socks-wondershop-8482-white-4-10/-/A-86086801
363,Buffalo Check Plaid Cozy Crew Socks with Gift Card Holder - Red/Black 6-12,Men,4.4,52.0,3.0,https://www.target.com/p/men-39-s-buffalo-check-plaid-cozy-crew-socks-with-gift-card-holder-wondershop-8482-red-black-6-12/-/A-82829987
364,Gnome Cozy Crew Socks with Gift Card Holder - Navy Blue 6-12,Men,4.9,18.0,3.0,https://www.target.com/p/men-39-s-gnome-cozy-crew-socks-with-gift-card-holder-wondershop-8482-navy-blue-6-12/-/A-86196439
365,Fairisle Deer Cozy Crew Socks with Gift Card Holder - White/Red 6-12,Men,4.7,15.0,3.0,https://www.target.com/p/men-39-s-fairisle-deer-cozy-crew-socks-with-gift-card-holder-wondershop-8482-white-red-6-12/-/A-86196442
366,Red Trucks Cozy Crew Socks with Gift Card Holder - Red 6-12,Men,4.9,13.0,3.0,https://www.target.com/p/men-39-s-red-trucks-cozy-crew-socks-with-gift-card-holder-wondershop-8482-red-6-12/-/A-86196438
